#unit	member	kind	digest
sge.screen.BlankScreen	sge.screen.BlankScreen	class	6433ef8565e98e08
sge.screen.ManagedGame	sge.screen.ManagedGame	class	fd7cedf97d5c86df
sge.screen.ManagedGame	sge.screen.ManagedGame#<init>(Sge)	ctor	f0f676d3dae7c921
sge.screen.ManagedGame	sge.screen.ManagedGame#<stmt1>	stmt	8bec5cb29fca25b6
sge.screen.ManagedGame	sge.screen.ManagedGame#create()	def	09383acc4fab3c82
sge.screen.ManagedGame	sge.screen.ManagedGame#dispose()	def	154386a36c9b5999
sge.screen.ManagedGame	sge.screen.ManagedGame#inputMultiplexer()	def	f21887577ca7b49e
sge.screen.ManagedGame	sge.screen.ManagedGame#inputProcessor	val	3e57eea222a0469a
sge.screen.ManagedGame	sge.screen.ManagedGame#pause()	def	e2147ccd966edd5e
sge.screen.ManagedGame	sge.screen.ManagedGame#render()	def	561dde114320f822
sge.screen.ManagedGame	sge.screen.ManagedGame#resize(int,int)	def	fd66a4960c29f766
sge.screen.ManagedGame	sge.screen.ManagedGame#resume()	def	3ccec081fcaf0221
sge.screen.ManagedGame	sge.screen.ManagedGame#screenManager	val	f7eb47cdf71cae55
sge.screen.ManagedGame	sge.screen.ManagedGame#screenManager()	def	426e46c1d5c83a89
sge.screen.ManagedScreen	sge.screen.ManagedScreen	class	e61eee3aacef2105
sge.screen.ManagedScreen	sge.screen.ManagedScreen#addInputProcessor(InputProcessor)	def	1f24d4a2d46b0658
sge.screen.ManagedScreen	sge.screen.ManagedScreen#clearColor()	def	4e3820b023d7502f
sge.screen.ManagedScreen	sge.screen.ManagedScreen#close()	def	702bb3c652ddaaf9
sge.screen.ManagedScreen	sge.screen.ManagedScreen#hide()	def	d6b290e8bed4dd65
sge.screen.ManagedScreen	sge.screen.ManagedScreen#inputProcessors	val	8db97003032411bd
sge.screen.ManagedScreen	sge.screen.ManagedScreen#inputProcessors()	def	9c269c970b131ecb
sge.screen.ManagedScreen	sge.screen.ManagedScreen#pause()	def	5d138930f49f7e97
sge.screen.ManagedScreen	sge.screen.ManagedScreen#render(float)	def	ca556a41079a2c52
sge.screen.ManagedScreen	sge.screen.ManagedScreen#resize(int,int)	def	9b8097b2042aade8
sge.screen.ManagedScreen	sge.screen.ManagedScreen#resume()	def	327bb5b9e03e8928
sge.screen.ManagedScreen	sge.screen.ManagedScreen#show()	def	1a827b564af5432b
sge.screen.ManagedScreenAdapter	sge.screen.ManagedScreenAdapter	class	eec8574591723768
sge.screen.ManagedScreenAdapter	sge.screen.ManagedScreenAdapter#close()	def	d921dd803edaf315
sge.screen.ManagedScreenAdapter	sge.screen.ManagedScreenAdapter#render(float)	def	f8e1c11dc9a4f8ed
sge.screen.ManagedScreenAdapter	sge.screen.ManagedScreenAdapter#resize(int,int)	def	8251b8592695c3e9
sge.screen.ScreenManager	sge.screen.ScreenManager	class	7ad8e62c037dc200
sge.screen.ScreenManager	sge.screen.ScreenManager#LOG	val	d18db3726990fbf6
sge.screen.ScreenManager	sge.screen.ScreenManager#autoDisposeScreens	val	efb7b49757df8768
sge.screen.ScreenManager	sge.screen.ScreenManager#autoDisposeTransitions	val	a3856449bf869636
sge.screen.ScreenManager	sge.screen.ScreenManager#blankScreen	val	c1abd29e0b519d17
sge.screen.ScreenManager	sge.screen.ScreenManager#close()	def	1aba4f70fc856cb7
sge.screen.ScreenManager	sge.screen.ScreenManager#createFrameBuffer()	def	69d9784dd726b893
sge.screen.ScreenManager	sge.screen.ScreenManager#currFBO	val	f07d77e25a3a6cd1
sge.screen.ScreenManager	sge.screen.ScreenManager#currScreen	val	f634a7a11b31301e
sge.screen.ScreenManager	sge.screen.ScreenManager#currentHeight	val	2283448627d2cc0b
sge.screen.ScreenManager	sge.screen.ScreenManager#currentProcessors	val	ce22b445423a4c14
sge.screen.ScreenManager	sge.screen.ScreenManager#currentScreen()	def	4207ce398007af1e
sge.screen.ScreenManager	sge.screen.ScreenManager#currentWidth	val	d0b5af0ba022d3c5
sge.screen.ScreenManager	sge.screen.ScreenManager#finalizeScreen(ManagedScreen)	def	9b7d56c908452bce
sge.screen.ScreenManager	sge.screen.ScreenManager#finalizeTransition(T)	def	8a0387f4f4d4e07a
sge.screen.ScreenManager	sge.screen.ScreenManager#gameInputMultiplexer	val	4bd425490c585666
sge.screen.ScreenManager	sge.screen.ScreenManager#hasDepth	val	3f9c3e9a78c358fc
sge.screen.ScreenManager	sge.screen.ScreenManager#initBuffers()	def	b8961bf957656eb6
sge.screen.ScreenManager	sge.screen.ScreenManager#initialize(BasicInputMultiplexer,int,int,boolean)	def	60d651ed0688ab56
sge.screen.ScreenManager	sge.screen.ScreenManager#initializeScreen(ManagedScreen)	def	8f945cda6c664f8b
sge.screen.ScreenManager	sge.screen.ScreenManager#initializeTransition(T)	def	8f86a266fc0aa0e4
sge.screen.ScreenManager	sge.screen.ScreenManager#initialized	val	fe39aead08e5eb6e
sge.screen.ScreenManager	sge.screen.ScreenManager#lastFBO	val	b82ee1d48e2c2525
sge.screen.ScreenManager	sge.screen.ScreenManager#lastScreen	val	73bd26e8a557e3a7
sge.screen.ScreenManager	sge.screen.ScreenManager#lastScreen()	def	7050c1d5ba3231f3
sge.screen.ScreenManager	sge.screen.ScreenManager#pause()	def	9e39007418b015d6
sge.screen.ScreenManager	sge.screen.ScreenManager#pushScreen(S,Nullable<T>)	def	163a3554aec73a64
sge.screen.ScreenManager	sge.screen.ScreenManager#pushScreen(Supplier<S>,Nullable<Supplier<T>>)	def	54a73165e79d8066
sge.screen.ScreenManager	sge.screen.ScreenManager#render(float)	def	08fc75f262b766f2
sge.screen.ScreenManager	sge.screen.ScreenManager#resize(int,int)	def	5f5e5f90d641e6e0
sge.screen.ScreenManager	sge.screen.ScreenManager#resume()	def	aa5cb55fa6818fa4
sge.screen.ScreenManager	sge.screen.ScreenManager#setAutoDispose(boolean,boolean)	def	621a92f2a2cb3e33
sge.screen.ScreenManager	sge.screen.ScreenManager#setHasDepth(boolean)	def	79caa240167560c7
sge.screen.ScreenManager	sge.screen.ScreenManager#transition	val	3ce167de7e8c918f
sge.screen.ScreenManager	sge.screen.ScreenManager#transitionQueue	val	caa67bc3328dc9ee
sge.screen.ScreenManager	sge.screen.ScreenManager#transitioning()	def	c9f4954a3a38b67e
sge.screen.transition.BatchTransition	sge.screen.transition.BatchTransition	class	0c3e4dbb191fbb27
sge.screen.transition.BatchTransition	sge.screen.transition.BatchTransition#<stmt1>	stmt	e79c6b486078d08c
sge.screen.transition.BatchTransition	sge.screen.transition.BatchTransition#<stmt2>	stmt	8c122036d563d03e
sge.screen.transition.BatchTransition	sge.screen.transition.BatchTransition#<stmt3>	stmt	0335719265c94f2a
sge.screen.transition.BatchTransition	sge.screen.transition.BatchTransition#batch	val	b8cf586ed61c90d9
sge.screen.transition.BatchTransition	sge.screen.transition.BatchTransition#close()	def	78769c83b3463e85
sge.screen.transition.BatchTransition	sge.screen.transition.BatchTransition#height	val	e80a1281456063c8
sge.screen.transition.BatchTransition	sge.screen.transition.BatchTransition#render(float,TextureRegion,TextureRegion)	def	3540eb629ad5ddce
sge.screen.transition.BatchTransition	sge.screen.transition.BatchTransition#render(float,TextureRegion,TextureRegion,float)	def	2c1ee93640a2a702
sge.screen.transition.BatchTransition	sge.screen.transition.BatchTransition#resize(int,int)	def	4b4effcf609b9a34
sge.screen.transition.BatchTransition	sge.screen.transition.BatchTransition#viewport	val	70aaa0e5de7d791c
sge.screen.transition.BatchTransition	sge.screen.transition.BatchTransition#width	val	bd652063951716d0
